movieId,bias,vector,title
16996,0.0493744035136122,"-0.77214365180238,0.3447098771533,-0.440731701104618,0.0972485801649057,-0.0373288726420432,0.196037293880226,0.456567635287572,0.384793958089015,0.556877725821732,0.923252517752769",17 Again
4518,0.0190842903297731,"0.540350331076905,-0.363943349695471,0.204849578995739,0.244298650889475,-0.262145478651776,-0.209370695840483,-0.498272745924834,0.260836987505372,-0.277221550779765,0.497091291673998",Elizabeth
4816,0.10962309922235901,"0.440886513688631,0.192561114133239,0.509617466004247,0.0997702132098078,0.170056946118517,-0.500115207737778,-0.400546158857726,-0.362912012270133,-0.476971028231545,0.00879595291959879",Ghost Dog: The Way of the Samurai
10559,-0.0436456394981055,"0.264473170751976,-0.570035557870163,-0.210650928913974,0.252726967422094,0.13768076260191,-0.266691593920784,-0.179197401661906,0.459793111251317,-0.153945470136619,0.43938033125083",Frequency
9535,-0.143442326362095,"0.366533412285223,-0.380166957340998,-0.00728345720022431,0.169244478148584,-0.0469213219270133,-0.162239180513169,-0.128546675291365,0.242956276280471,-0.0619234551703517,0.317622727893242",Analyze This
10307,-0.155447488415233,"0.164484657403595,-0.396969134288743,0.146512724064338,0.178612427494662,0.251247430053158,-0.476976356224089,-0.080829526947361,0.264369840131667,-0.0471720552931404,0.539799195342268",Stigmata
10398,-0.0416864472430815,"0.141591373933735,-0.565432510041202,-0.239707311616249,0.222917919479883,-0.0183024791494171,-0.135365836833879,0.0917166367839141,0.459651003868124,0.137870009497722,0.725929238824198",Double Jeopardy
2133,-0.16566607220807503,"0.194099001968438,-0.369458523503244,-0.111153614470446,0.177120543317943,0.148462076872276,-0.28444012091835,-0.0255997851490157,0.320675383576925,0.0233570296726166,0.358106376377154",The Perfect Storm
1429,-0.00714260991650832,"0.00832218082742673,0.591345836282313,0.39288307606454,0.300803872643033,0.341623371627127,-0.441213968372005,-0.259611658786261,-0.352352934253272,-0.336429057210054,-0.0105985957737631",25th Hour
8835,0.0337086759805574,"-0.300667536373804,-0.497775081058506,-0.502113514523189,0.62131700368989,-0.125790413601509,0.43700569573547,0.13101490554522,0.558131232025829,0.289416459695479,0.663332605926174",Legally Blonde
10096,0.0046501672436963,"-0.636760046161176,0.0520657840885856,-0.371213257442403,0.385915827456209,-0.22224572048362,0.295244676963732,0.352300856507607,0.299926528090949,0.511663856464476,0.971247627885477",13 Going on 30
10625,0.08755119902567302,"-0.699558632865389,0.0295774295424873,-0.355896714194954,0.439498968759433,-0.163609496328804,0.671165279233067,0.317969350421848,0.299077167486302,0.307503110857687,0.48766667637063",Mean Girls
4523,-0.138297292508663,"-0.735425956582417,0.0923040179007645,-0.300215717140073,0.380127398579949,-0.0806550462972183,0.41009899753616,0.266353319590943,0.289293618873235,0.453473949957782,0.469246952226774",Enchanted
6557,-0.0706118172822645,"-0.645919709922239,0.216671080067452,-0.46443240711876,0.223310123593108,-0.114273079426825,0.40246559916992,0.482158598369694,0.396080072660852,0.660591102872501,1.06496179119821",27 Dresses
18240,-0.265755030114664,"-0.886758310659804,0.27935196292451,-0.400620548759135,0.136290441760084,-0.0918878109271343,0.565897010661184,0.466764151922117,0.442188520303257,0.543842502565377,0.757377919072271",The Proposal
9522,-0.0928139084780563,"-0.454982294626385,0.159955395507684,-0.146264359211761,0.410248243495921,0.424478207475121,-0.0890775570324285,0.210601985935251,0.383704191470743,0.118413915779581,0.160393808911273",Wedding Crashers
11931,-0.15467865564957597,"-0.281997294994911,0.152352635854729,-0.286797157261311,0.517967751333911,-0.0380108050920472,0.104665237762984,0.408444512639272,0.136199928281845,0.398858092012879,0.783471633521334",In Her Shoes
755,0.0397054558245315,"0.599427835173934,-0.2557544725507,0.183326781557742,-0.548051742285208,0.281952487541469,-0.392382794252863,-0.261422218164537,-0.103926874234621,-0.220524606139184,0.0925981729783751",From Dusk Till Dawn
10663,-0.0899347330501326,"0.140536983335126,-0.491535796192586,0.0652563056680865,0.0384584215535658,0.0742569110534132,-0.22250234532599,-0.0978373169844633,0.391102522837143,0.0181361820204786,0.636675768661359",The Waterboy
10145,-0.152773741603915,"-0.349685977939244,0.154005982258654,-0.0666453499907572,0.309637329970447,0.0843465165611276,-0.380732154317254,0.322156908827222,0.238484771479563,0.272931192103623,0.301176790517624",The Forgotten
3989,-0.020690121139886,"-0.297553320573305,0.366889689191114,0.121686808519568,0.254438051686445,0.39772458555168,-0.297390920040924,-0.0387417485754098,-0.197317612678311,-0.25977743459737,-0.0660121262584549",Team America: World Police
9667,-0.088576685313642,"-0.478627710566623,0.378531872236638,0.0791832692917048,0.0756513704268004,0.409428178125893,-0.129249739616279,0.324783754047382,0.0663040192692898,-0.0425636114650073,-0.35157189185902",The Jacket
1365,0.00772737548233863,"0.359810485581044,0.121843042623415,0.162375158420186,0.571072718694048,-0.013785507397009,-0.443653807773647,-0.248990848296925,-0.169251718745314,-0.167870622264982,0.239410022559376",Monster's Ball
9392,-0.0235851021496937,"-0.355860399499149,0.437931185235911,0.0888917615187716,-0.0924347828265625,0.385244060269053,-0.159917214975362,0.174528981218526,-0.0992257436645599,-0.171288436725652,-0.444356200683656",The Descent
9792,-0.1168978530679,"-0.576657537437319,0.156631300818715,0.31687472655098,-0.183569110385541,0.479159901835529,-0.236048159485638,0.302827825104782,0.194111047729842,0.215732626758618,0.0146696412084573",The Hills Have Eyes
9844,-0.285247227768148,"0.970134541859081,-0.218368491468581,0.389834157165029,-0.0604515822604316,-0.555873956003327,-0.286102880510963,-0.447300787170332,-0.284841414311315,-0.187945882741338,0.433102567290325",The Opposite of Sex
590,0.0909127744385395,"0.127947180317869,0.285033815809518,0.219022797565539,0.650439651968617,-0.202115487561678,-0.075234096653842,-0.214485061018287,-0.325124029853373,-0.120488932807102,0.301445517338369",The Hours
2771,-0.00902340123525512,"0.206707004869417,0.4116473955201,0.51799594594393,0.347432958422938,-0.0691994979791334,-0.209568797776645,-0.32323869767967,-0.619066220407539,-0.407370510980175,0.0261299903204887",American Splendor
4244,-0.108874961667455,"0.146982198612487,-0.409997120104647,-0.0969440844990697,0.269002946256737,-0.24681833866761,-0.333589943058303,0.162283774729767,0.302809525996431,0.364874803953698,0.861166227077622",The Kid
1440,-0.119899882290872,"-0.203244014360604,0.521302799210949,0.124443240969981,0.362245655505738,-0.115056344067568,0.18280969824998,0.28847611821141,-0.311729872163485,-0.201667670800192,-0.269660963841726",Little Children
6964,-0.0623526735772661,"-0.104318901954044,0.0421016906048582,-0.0575435432879673,0.655389660334641,-0.163995923717353,-0.0684524383920107,0.158353794137671,0.225611801896929,0.219831611993665,0.694874326491093",Something's Gotta Give
297,0.0639058212088591,"0.112380452848222,-0.322869101003646,-0.0350650295846512,0.127941055194924,0.0307137066872066,-0.214681341553096,0.0556942936145078,0.419470793695644,0.094019169703629,0.458535871613269",Meet Joe Black
565,0.0635711675469572,"-0.1803917486328,0.0163312018995746,-0.104874477638529,0.261390265556845,0.622140993263865,-0.340084893827671,-0.185048933985192,0.313633996110678,-0.185230788863712,0.0850498224298749",The Ring
22897,-0.0902139300896595,"-0.424154811868189,0.700064864479209,-0.414460468317849,0.285641547348047,-0.178812427446128,0.148091615151346,0.380200195888949,0.273363184908019,0.349537186412999,0.532429794851291",It's Complicated
1523,-0.053365017117507005,"-0.44122384185559,0.710615429344743,0.165861758115256,0.228601544189606,0.183698311833472,-0.141903561833578,0.147365538650058,-0.303423160089313,-0.060566052340442,-0.166608664023983",The Last King of Scotland
44115,-0.207130719848829,"-0.604502124810653,0.635537155167332,-0.00507663569342501,-0.173495730251452,-0.0166616543064936,0.317294318481901,0.367445336409719,-0.0608838283812764,0.135007224818911,-0.378393564761625",127 Hours
76,0.20684854077216,"0.153751305711908,0.496059747086863,0.455696665055129,-0.164609367324169,-0.536882452179478,0.0172594982364598,-0.0089986470636372,-0.496971216493556,-0.201222841383877,0.274551133545037",Before Sunrise
10758,0.00492392121087229,"-0.440824847342081,0.472794654843225,-0.126724699625836,0.435188509169338,-0.17101194684145,0.262902018254722,0.481087435240771,0.0361721517726743,0.0821062686525948,0.204556616256486",Waitress
22947,-0.26363820866847304,"-0.564560818152035,0.605742202063779,0.15001849205143,0.0677930916085975,-0.0995819752794034,0.271124727974547,0.267073043408978,-0.205007120003501,0.0520544348707118,-0.163589349172519",Up in the Air
605,-0.0855981816754064,"-0.425882637995283,0.219604230157894,-0.311645736466484,0.254488783437068,0.624879454668557,-0.268019104545817,-0.0726233323580166,0.226049590565614,0.0578906031443821,-0.475280734743785",The Matrix Revolutions
4442,-0.20012893535306497,"-0.642728352034671,0.165548734143321,-0.232647084415594,0.307784109517949,0.247446927137051,-0.0709185349781527,0.295874447256059,-0.031206307798759,0.216272245696549,0.176939073859446",The Brothers Grimm
2085,0.008775546652519629,"-0.00103244460074468,-0.482698446792887,0.0773872602435426,0.217275078849159,0.214826708765199,-0.46949176646747,0.00116965134771951,0.276596378103596,0.0085930907508363,0.56444047963885",Romeo Must Die
7551,-0.265630536378407,"-0.723228301827901,0.154232005382954,-0.0586624882099944,0.0583813931000482,0.433996440589098,0.0456634088400282,0.423725765037305,0.322203829933059,0.179031139813589,-0.0905648415409812",Déjà Vu
76726,-0.332279654523391,"-0.691736934390505,0.454408620809336,-0.0588713712733839,-0.289857182857181,0.278972896820584,0.380264041049231,0.149174030643347,0.143450409576956,0.0990383683775889,-0.404856018318699",Chronicle
340,0.0640105445261993,"-0.36225761859376,0.544659945136909,0.139088888580072,0.348730509865383,0.0458862357536482,0.155291486257102,0.244293866880492,-0.262695261551882,-0.196439392980651,-0.203256297371975",Everything is Illuminated
24071,-0.219079636147041,"0.938685134681797,-0.402978178648397,0.122676244874657,0.0875631606881519,-0.310258218349944,-0.322579870131219,-0.258498233179764,-0.117065856910661,-0.0920203084591663,0.318576130370739",Mumford
2157,-0.14204908228911903,"0.268296162034311,-0.603337506727082,-0.0264590418223486,-0.17549573608476,0.146336379143119,-0.497587149491819,-0.289318630740163,0.257008926506059,0.052063640143301,0.331231787755046",Lost in Space
11093,-0.12276455747505499,"0.0290168243704305,0.348584405245783,0.331875860534932,0.565942155239311,-0.0785814983844959,-0.254722735025517,0.0422603409403723,-0.385867789642087,-0.184514471105444,0.0211001085505109",House of Sand and Fog
9877,-0.16112476223935301,"0.388762978189994,-0.519995268237907,0.0633821074463649,-0.272263583378423,0.000831265277341799,-0.515349219445825,-0.0652052951905114,0.373180953816559,0.331302497630268,0.86168737863003",Urban Legend
10592,-0.23614472252664498,"0.00678491159009467,-0.206131506268258,0.257290595734231,0.491600318795199,0.143955844061213,-0.585408604809316,0.199296942442197,0.171277835912636,0.0973748211337079,0.514261053733017",Hart's War
1677,0.0702327222351866,"-0.173359380791505,0.400726282829845,0.0889062579103053,0.558005476637798,0.121908974860042,-0.313739508583663,0.0917724497140077,-0.088549656696267,-0.0471447380996348,0.0749603693806376",Ray
10054,0.0735966367342275,"-0.146012733140769,-0.303937837860341,-0.0998738603882768,0.384903337217013,-0.130849234260306,-0.131634248831314,0.0375394491703228,0.2400465954603,0.168066112960149,0.768602149922139",Spy Kids
504,-0.11458655649698,"0.100194097868502,0.319254955467536,0.231099506914295,0.469227491051525,-0.0233392275404904,-0.326594570641011,-0.0177658517756559,-0.332201205198096,-0.136279999197553,0.144865919212493",Monster
16538,-0.0674305745781345,"-0.673119900101028,0.4444625286296,-0.0455948889306568,0.112867801005166,0.139288086837277,0.27046508701169,0.367218987835076,0.0507714787685377,0.119116103172201,0.125767956286355","I Love You, Man"
787,-0.12910940203903398,"-0.575356427036154,-0.0319140975716628,-0.36372499942918,0.286866389599799,0.287237275587334,0.16088443495887,0.248201221560918,0.367753354518998,0.274369599761078,0.0663307842159961",Mr. & Mrs. Smith
2900,-0.0587284487831405,"0.331423764222052,-0.392677959101294,-0.052263234128062,0.0660137027772915,-0.0558437826935189,-0.525124719364097,0.0920664851229465,0.247599073587039,0.183754274419623,0.597466371553291",The Astronaut's Wife
2251,-0.114714317431914,"0.0333158653546944,0.0292333567651693,0.108846992276423,0.576038105023181,-0.0553187515158038,-0.379238675020492,0.335661787418812,0.000976086773537989,0.0272300574401891,0.578442606667297",Unfaithful
9304,-0.0812980443610587,"0.832945937161972,-0.752838557657455,-0.0803734070130595,-0.681885056000633,-0.606421771637002,0.0749538065072451,-0.0650722149330972,0.156083546517069,0.199209337204544,0.281168021818349",Multiplicity
546,-0.12481867159466001,"-0.103120533160312,0.412939382175931,0.173790472092211,0.506897254597884,-0.166751868599639,0.116793307471154,0.227940479440675,-0.24317465924141,-0.193743179259774,-0.038111711721324",Transamerica
50014,-0.0878817477925031,"-0.81133530002632,0.489163594495874,-0.142746994665638,0.0948621200034453,-0.333223240857052,0.747021989580841,0.455645732465744,0.0710441274034073,0.269709486448921,0.0590882603607156",The Help
65057,-0.296005301125564,"-0.368280590010547,0.663764259636608,-0.0665713960796882,-0.0610323371499452,0.00347758447889022,0.3060025070437,0.246164951771859,-0.076879656267794,0.0880312100573604,-0.273490236066413",The Descendants
75656,-0.22134706572493,"-0.88171124220569,0.296076387331865,-0.304252842433471,-0.142798241811433,0.0672044977881327,0.650027805163094,0.45266853242239,0.316602834105419,0.279504924447848,-0.106076995709161",Now You See Me
4348,0.112169201264098,"-0.76989214687469,0.287041338352291,-0.283002105726091,0.543517331492921,-0.318355689083676,0.610384130988425,0.356792330192062,0.20121043044902,0.440581327058593,0.366662253567666",Pride & Prejudice
10862,-0.29256760236103097,"0.425667731783467,-0.340457494527319,0.192054884750676,0.300415651008122,-0.262789206897164,-0.440149873634686,0.0176375734256648,0.16577563137477,0.184417842049524,0.874614087800577",Bounce
6145,-0.12152175076840598,"-0.602977075674399,0.472816939110126,0.0010378373494014,0.0716648573488598,0.352767817158239,-0.0264191509748659,0.332894741879587,0.16050660429863,0.179103901030485,-0.0254062333655302",Fracture
11618,0.0317508312689109,"0.330981326907796,-0.506171562871888,0.107290609726189,-0.0605209649938444,0.147226375631648,-0.452254098262308,0.022899622372263,0.566142695383063,0.382813337450706,0.881392443422962",The Haunting
11468,-0.13494275640548,"0.158846054634238,-0.00497164299396177,0.374082624262706,0.321144509078025,0.134863758673861,-0.399484676915575,0.0762631839438105,-0.197935692336935,-0.180530184673207,-0.0277253811198389",Salton Sea
1904,-0.0877966554507582,"-0.621563320736373,0.266865532320744,-0.137968809199951,0.481120083455286,0.0416155632008492,0.115287486411219,0.293054664218302,0.088302426397419,0.192612911655017,0.361781839407683",Memoirs of a Geisha
